OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,TotalAmount,Region
5224,2024-10-14,C3972,Rita Romero,P1727,Office Chair,Furniture,Storage,7,693.86,4857.02,East
5225,2024-10-29,C4562,Connor Robinson,P6922,Office Chair,Furniture,Seating,7,648.56,4539.92,North
5226,2024-09-15,C5150,Natalie Cunningham,P3313,Printer,Electronics,Computers,6,498.39,2990.34,North
5227,2024-07-04,C4147,George Taylor,P4066,USB Drive,Accessories,Input Devices,6,791.24,4747.44,North
5228,2024-09-10,C6831,William Robertson,P6203,Smartphone,Electronics,Peripherals,7,810.65,5674.55,North
5229,2024-09-11,C1913,Jesus Booker,P7455,USB Drive,Accessories,Audio,4,973.21,3892.84,South
5230,2024-09-09,C8453,Kendra Weber,P1061,Printer,Electronics,Mobile Devices,9,400.85,3607.65,North
5231,2024-06-16,C7685,Natalie Davidson,P8820,Bookshelf,Furniture,Storage,9,883.26,7949.34,West
5232,2024-12-25,C6707,David West,P8405,Keyboard,Accessories,Audio,4,38.11,152.44,North
5233,2024-10-05,C5079,Tiffany Hodge,P6969,Headphones,Accessories,Storage Devices,5,967.58,4837.9,East
5234,2024-07-13,C2826,Christian Lindsey,P3060,USB Drive,Accessories,Audio,2,549.56,1099.12,South
5235,2024-06-14,C9138,Scott Smith,P7420,Bookshelf,Furniture,Tables,1,810.44,810.44,West
5236,2024-10-27,C1588,Eric Webb,P7866,Table Lamp,Furniture,Seating,6,827.42,4964.52,South
5237,2024-10-07,C8139,Stephanie Graham,P4165,Laptop,Electronics,Computers,6,742.94,4457.64,South
5238,2024-09-06,C7913,Cassandra Pearson,P4252,Mouse,Accessories,Audio,4,115.69,462.76,East
5239,2025-02-26,C2083,Alicia Luna,P7432,Table Lamp,Furniture,Seating,10,211.31,2113.1,North
5240,2025-04-18,C1170,Robert Perry,P2693,Table Lamp,Furniture,Seating,10,341.82,3418.2,West
5241,2024-12-10,C2685,Brandi Rios,P3459,USB Drive,Accessories,Storage Devices,7,575.8,4030.6,North
5242,2024-08-16,C6545,Tracy Grant,P3816,Table Lamp,Furniture,Storage,1,685.61,685.61,East
5243,2025-05-22,C8064,Michelle Hubbard,P8045,Office Chair,Furniture,Tables,3,877.19,2631.57,North
5244,2024-09-23,C2901,Angel Green,P8703,Office Chair,Furniture,Seating,2,499.77,999.54,East
5245,2025-04-05,C6364,Rebecca Horton,P6526,Desk,Furniture,Tables,4,90.73,362.92,South
5246,2024-11-21,C3543,Kelsey Parker,P1647,Keyboard,Accessories,Input Devices,4,90.38,361.52,West
5247,2025-01-11,C8024,Barry Ferguson,P3344,Bookshelf,Furniture,Storage,9,98.64,887.76,East
5248,2024-09-19,C9652,Jessica Booth,P4118,,Furniture,Seating,3,798.77,2396.31,North
5249,2024-07-26,C3439,Rebecca Becker MD,P2816,USB Drive,Accessories,Audio,8,507.74,4061.92,South
5250,2024-06-30,C6570,Kristina Burgess,P6850,Printer,Electronics,Peripherals,3,376.89,1130.67,South
5251,2024-09-22,C3463,Haley Clark,P4895,Smartphone,Electronics,Computers,7,861.8,6032.6,East
5252,2024-10-01,C3352,Robert Keller,P1731,Keyboard,Accessories,Storage Devices,9,500.34,4503.06,East
5253,2024-11-17,C8214,Mr. Jeffrey Rivera,P7018,USB Drive,Accessories,Input Devices,8,761.33,6090.64,East
5254,2024-07-05,C2572,Juan Anderson,P2797,Smartphone,Electronics,Computers,6,397.49,2384.94,West
5255,2024-09-22,C7671,Sara Miller,P5718,Laptop,Electronics,Mobile Devices,6,270.34,1622.04,West
5256,2025-01-05,C9287,Joseph Parker,P1086,Bookshelf,Furniture,Storage,1,943.65,943.65,North
5257,2024-07-01,C2921,Duane Johnson,P6695,Table Lamp,Furniture,Storage,8,340.15,2721.2,North
5258,2024-06-19,C7188,Jamie Martinez,P4221,Desk,Furniture,Seating,9,270.04,2430.36,North
5259,2025-03-10,C4321,Cynthia Watson,P6564,Laptop,Electronics,Peripherals,8,23.05,184.4,East
5260,2024-11-20,C7028,Nancy Hodges,P3159,Bookshelf,Furniture,Storage,2,262.16,524.32,South
5261,2025-01-01,C5929,Mr. David Vega,P1321,Smartphone,Electronics,Computers,2,395.03,790.06,East
5262,2025-04-26,C5679,Glenn Vaughn,P5903,Office Chair,Furniture,Storage,4,410.95,1643.8,North
5263,2025-01-09,C9241,Donald Smith,P6112,Keyboard,Accessories,Input Devices,1,484.47,484.47,North
5264,2025-04-28,C8639,Michael Jones,P7555,Printer,Electronics,Computers,6,957.57,5745.42,North
5265,2025-05-03,C3268,Samuel Johnson,P8781,Mouse,Accessories,Input Devices,1,234.69,234.69,North
5266,2025-05-01,C9423,Jennifer Oconnor,P2170,Webcam,Electronics,Computers,8,423.42,3387.36,West
5267,2025-04-15,C5739,,P6280,Mouse,Accessories,Input Devices,3,43.49,130.47,South
5268,2025-05-17,C4936,Daniel Reynolds,P7847,Keyboard,Accessories,Input Devices,2,803.63,1607.26,North
5269,2024-11-06,C6456,Brandy Lee,P7407,Table Lamp,Furniture,Seating,6,208.94,1253.64,North
5270,2025-01-06,C1764,,P4978,Bookshelf,Furniture,Seating,7,957.69,6703.83,East
5271,2025-01-28,C5119,Christopher Hamilton,P3256,Office Chair,Furniture,Seating,10,802.13,8021.3,East
5272,2024-10-10,C5476,Candace Ferguson,P7516,Desk,Furniture,Tables,9,749.93,6749.37,North
5273,2025-03-01,C4639,John Ward,P7043,Printer,Electronics,Mobile Devices,2,153.23,306.46,South
5274,2024-10-31,C5755,John Park,P3503,Bookshelf,Furniture,Tables,6,433.81,2602.86,North
5275,2024-12-28,C3908,Jason Taylor,P2269,Mouse,Accessories,Input Devices,8,316.39,2531.12,North
5276,2024-09-09,C8584,Joshua Wolf,P1332,Printer,Electronics,Computers,3,814.88,2444.64,West
5277,2025-04-04,C8138,Victor Todd,P9426,Monitor,Electronics,Computers,8,742.18,5937.44,South
5278,2024-09-21,C1237,Aaron Taylor,P2246,USB Drive,Accessories,Input Devices,6,937.79,5626.74,East
5279,2025-03-13,C7382,Peter Cameron,P4589,Printer,Electronics,Peripherals,10,621.69,6216.9,North
5280,2024-11-01,C5699,Jamie Nicholson,P6282,Keyboard,Accessories,Storage Devices,1,662.93,662.93,East
5281,2024-12-01,C8861,David Gonzalez,P8501,Table Lamp,Furniture,Seating,6,644.87,3869.22,South
5282,2025-02-24,C4435,Brian Gray,P9884,Bookshelf,Furniture,Tables,6,211.61,1269.66,West
5283,2025-02-08,C7755,Cynthia Diaz,P4712,Smartphone,Electronics,Mobile Devices,6,916.99,5501.94,West
5284,2025-03-10,C4987,Michael Joyce,P6376,USB Drive,Accessories,Input Devices,8,672.28,5378.24,East
5285,2024-11-07,C1916,Scott Marquez,P1697,Table Lamp,Furniture,Storage,3,183.08,549.24,East
5286,2024-06-23,C3419,Stephen Pruitt,P1599,Laptop,Electronics,Mobile Devices,3,608.64,1825.92,West
5287,2025-02-12,C3007,Ms. Lisa Hughes,P8430,Monitor,Electronics,Mobile Devices,3,533.93,1601.79,South
5288,2025-02-12,C3169,Ashley Weiss,P5951,USB Drive,Accessories,Audio,2,30.61,61.22,East
5289,2025-02-28,C3454,Patty Smith,P3537,Table Lamp,Furniture,Storage,9,594.2,5347.8,South
5290,2025-01-20,C9321,Danny Jones,P1489,USB Drive,Accessories,Audio,8,391.39,3131.12,South
5291,2025-03-30,C2663,Lisa Meyers,P3875,Table Lamp,Furniture,Tables,7,472.73,3309.11,South
5292,2025-04-27,C3631,Brittany Webb,P3356,Desk,Furniture,Seating,4,300.07,1200.28,North
5293,2024-10-10,C2068,Dawn Macias,P3711,Printer,Electronics,Computers,4,781.88,3127.52,South
5294,2025-03-26,C4619,William Perry,P6767,Bookshelf,Furniture,,7,630.45,4413.15,North
5295,2025-06-11,C7911,Dylan Brock,P8481,Printer,Electronics,Mobile Devices,1,508.4,508.4,East
5296,2025-05-07,C3402,Sarah Blankenship,P9730,Laptop,Electronics,Mobile Devices,10,548.3,5483.0,North
5297,2024-06-23,C1685,Jennifer Rivas,P6817,USB Drive,Accessories,Audio,9,814.58,7331.22,East
5298,2024-10-20,C3029,Kenneth Jones,P5560,USB Drive,Accessories,Audio,9,634.33,5708.97,East
5299,2024-12-19,C7503,Jasmin Spencer,P7021,USB Drive,Accessories,Audio,10,335.79,3357.9,West
5300,2025-03-27,C5160,Jacob Rodriguez,P1631,Headphones,Accessories,Audio,1,42.6,42.6,North
5301,2025-04-13,C5048,Christopher Cook,P6229,Bookshelf,Furniture,Seating,9,25.48,229.32,West
5302,2025-02-13,C1436,Sean Carter,P8047,Printer,Electronics,Peripherals,6,853.85,5123.1,West
5303,2025-06-08,C8641,Gary Hansen,P9050,Keyboard,Accessories,Input Devices,9,734.92,6614.28,West
5304,2024-08-01,C3470,Haley Hoffman,P9129,Bookshelf,Furniture,Storage,2,331.0,662.0,North
5305,2025-01-19,C1233,Michelle Harvey DVM,P7043,USB Drive,Accessories,Storage Devices,1,193.41,193.41,East
5306,2024-12-22,C5563,Kathleen Kelley,P5661,Webcam,Electronics,Peripherals,2,789.3,1578.6,North
5307,2025-02-14,C3520,Nicole Rios,P9425,Table Lamp,Furniture,Storage,10,411.97,4119.7,South
5308,2025-04-21,C1322,Derrick Schneider,P9973,Desk,Furniture,Storage,9,522.16,4699.44,South
5309,2025-04-21,C6090,Sandra Moore,P4931,Monitor,Electronics,Mobile Devices,1,425.38,425.38,South
5310,2025-02-13,C1100,Danielle Schmidt,P6805,Keyboard,Accessories,Audio,10,90.65,906.5,West
5311,2025-03-12,C8504,Antonio Saunders,P3828,Webcam,Electronics,Mobile Devices,10,229.35,2293.5,North
5312,2025-05-10,C1033,Jordan Vazquez,P1370,Table Lamp,Furniture,Tables,9,563.98,5075.82,North
5313,2024-10-11,C8552,Antonio Strickland,P6387,Monitor,Electronics,Computers,3,384.71,1154.13,West
5314,2025-01-21,C3367,Kaitlyn Hernandez,P5133,Keyboard,Accessories,Audio,7,200.14,1400.98,West
5315,2024-12-20,C3353,Morgan Daugherty,P3863,Monitor,Electronics,Computers,2,884.46,1768.92,North
5316,2024-07-04,C1052,Robert Roth,P2712,Office Chair,Furniture,Tables,5,332.96,1664.8,North
5317,2024-07-11,C5317,Albert Montoya,P1379,Bookshelf,Furniture,Seating,7,279.09,1953.63,South
5318,2024-10-19,C7189,Kelly Bryan,P9475,Headphones,Accessories,Input Devices,3,688.44,2065.32,West
5319,2024-10-02,C2626,Wanda Patterson,P3898,Laptop,Electronics,Mobile Devices,1,478.35,478.35,West
5320,2024-09-26,C5044,Jennifer Wheeler,P1074,Office Chair,Furniture,Seating,10,28.44,284.4,West
5321,2025-02-16,C9265,Peter Stevens,P6391,Headphones,Accessories,Audio,8,539.5,4316.0,North
5322,2024-08-17,C8804,Stephanie Reynolds,P7296,Printer,Electronics,Peripherals,3,616.75,1850.25,South
5323,2024-08-31,C8834,Anthony Chen,P9206,Bookshelf,Furniture,Tables,7,717.6,5023.2,North
5324,2025-02-27,C6884,Shannon Tran,P5553,Bookshelf,Furniture,Storage,10,542.14,5421.4,North
5325,2024-09-29,C2367,Ronald Rose,P2772,Smartphone,Electronics,Mobile Devices,10,778.8,7788.0,North
5326,2025-01-31,C7108,Latoya Cooper,P4224,Keyboard,Accessories,Storage Devices,2,246.19,492.38,North
5327,2024-10-03,C2614,Roger Lambert,P4751,Printer,Electronics,Peripherals,9,568.66,5117.94,South
5328,2025-06-08,C5903,Erika Woodard,P5678,Office Chair,Furniture,Tables,9,866.96,7802.64,South
5329,2024-07-06,C2585,Kendra Calderon,P3023,Table Lamp,Furniture,Tables,3,663.77,1991.31,West
5330,2025-02-02,C2863,Gabriel Khan,P1797,Webcam,Electronics,Mobile Devices,5,137.65,688.25,South
5331,2024-06-22,C5960,Renee Watson,P9471,Headphones,Accessories,Audio,5,554.43,2772.15,North
5332,2025-03-27,C7315,Jacob Ford,P1272,Office Chair,Furniture,Tables,3,666.66,1999.98,East
5333,2024-10-02,C1221,Steven Davis,P5626,Table Lamp,Furniture,Tables,2,568.06,1136.12,West
5334,2024-10-02,C5918,Christopher Patterson,P3054,Office Chair,Furniture,Tables,7,302.98,2120.86,East
5335,2024-08-18,C3220,William Ochoa,P8374,Keyboard,Accessories,,2,56.24,112.48,West
5336,2025-01-09,C6761,James Tran,P4165,Printer,Electronics,Computers,1,761.31,761.31,South
5337,2024-12-24,C3179,William Hood,P6194,Desk,Furniture,Tables,2,270.98,541.96,North
5338,2024-10-08,C5419,Amber Beck,P4400,Laptop,Electronics,Mobile Devices,5,102.45,512.25,East
5339,2025-02-23,C7526,James Schultz,P9735,Webcam,Electronics,Peripherals,8,27.83,222.64,North
5340,2025-03-06,C5624,Miranda Tran,P1979,Smartphone,Electronics,Computers,3,393.01,1179.03,West
5341,2025-02-07,C4424,Shannon Cain,P7422,Desk,Furniture,Tables,5,354.35,1771.75,West
5342,2025-04-11,C8840,David Hughes,P9059,Bookshelf,Furniture,Seating,7,820.9,5746.3,East
5343,2025-05-17,C9726,Dr. Jeffrey Stewart,P7258,Desk,Furniture,Seating,10,327.54,3275.4,West
5344,2024-12-22,C6144,Michael Harper,P5620,Headphones,Accessories,Audio,10,505.14,5051.4,East
5345,2024-06-15,C3078,Melanie Brown,P1272,Webcam,Electronics,Peripherals,9,456.11,4104.99,West
5346,2024-07-29,C5620,Amanda Hunt,P9337,Keyboard,Accessories,Storage Devices,6,236.74,1420.44,South
5347,2025-04-04,C1619,Todd Alvarez,P3076,Desk,Furniture,Tables,3,132.63,397.89,East
5348,2025-06-05,C7807,Randy Ingram,P4140,Table Lamp,Furniture,Seating,6,824.88,4949.28,South
5349,2024-06-27,C4351,Kevin Lopez,P9287,Keyboard,Accessories,Storage Devices,6,845.34,5072.04,East
5350,2025-04-04,C3024,Emily Bowers,P9357,Headphones,Accessories,Input Devices,1,727.55,727.55,East
5351,2025-03-22,C3310,Anthony Horton,P4895,Monitor,Electronics,Computers,2,867.99,1735.98,West
5352,2024-10-06,C7238,Shelly Cantrell,P8495,Table Lamp,Furniture,Storage,9,319.82,2878.38,North
5353,2025-01-20,C5000,Olivia Hubbard,P5015,USB Drive,Accessories,Input Devices,5,981.94,4909.7,West
5354,2024-07-06,C8410,Kristen Garcia,P3579,Smartphone,Electronics,Computers,3,271.5,814.5,South
5355,2024-09-17,C8105,Larry Hudson,P4822,Webcam,Electronics,Peripherals,6,835.24,5011.44,North
5356,2024-09-26,C9857,Michelle Hart,P9019,Monitor,Electronics,Computers,1,134.31,134.31,South
5357,2025-01-16,C8718,Shawn Reeves,P4261,Mouse,Accessories,Input Devices,3,747.65,2242.95,West
5358,2024-11-15,C8011,Lance Mendoza,P6636,Mouse,Accessories,Input Devices,6,761.91,4571.46,West
5359,2024-10-04,C7659,Crystal Lee,P6997,Table Lamp,Furniture,Seating,3,606.89,1820.67,South
5360,2025-03-30,C6173,Nicole Smith,P4532,Laptop,Electronics,Peripherals,1,780.02,780.02,East
5361,2024-10-17,C1639,Brandon Adkins,P2343,Desk,Furniture,Seating,5,466.63,2333.15,East
5362,2024-09-19,C1372,Johnny Morgan,P1169,Desk,Furniture,Tables,3,895.56,2686.68,East
5363,2024-06-22,C8953,Matthew Moss,P3627,Bookshelf,Furniture,Storage,1,971.33,971.33,North
5364,2025-01-18,C2029,Katie White,P4584,Office Chair,Furniture,Tables,8,32.88,263.04,South
5365,2025-03-16,C7903,April Scott,P6373,Keyboard,Accessories,Audio,1,952.65,952.65,South
5366,2024-08-01,C5833,Keith Holmes,P5906,Bookshelf,Furniture,Tables,6,696.52,4179.12,East
5367,2025-03-10,C6037,Hailey Pace,P9292,USB Drive,Accessories,Storage Devices,2,811.41,1622.82,East
5368,2024-09-07,C9749,Robert Mccall,P3057,Headphones,Accessories,Storage Devices,2,716.69,1433.38,East
5369,2025-05-30,C2155,Susan Williams,P6571,Bookshelf,Furniture,Storage,9,414.56,3731.04,South
5370,2024-06-17,C8821,Stephen Walker,P9801,USB Drive,Accessories,Input Devices,10,390.67,3906.7,North
5371,2025-01-09,C2707,Gerald Taylor,P3444,Mouse,Accessories,Storage Devices,9,640.36,5763.24,North
5372,2024-11-07,C2463,Steven Brown,P1383,Table Lamp,Furniture,Storage,8,122.19,977.52,East
5373,2025-06-05,C5478,Dawn Navarro,P3573,Webcam,Electronics,Computers,8,382.35,3058.8,East
5374,2025-02-27,C6858,Anna Garza,P2497,Table Lamp,Furniture,Storage,2,867.78,1735.56,East
5375,2024-09-03,C9781,Marcus Burns,P4598,Keyboard,Accessories,Audio,2,158.05,316.1,West
5376,2025-01-17,C9385,John Bray,P3789,Office Chair,Furniture,Seating,5,174.8,874.0,West
5377,2024-10-14,C8570,Tina Castro,P3971,Laptop,Electronics,Computers,10,576.28,5762.8,North
5378,2024-08-05,C5038,Erica Freeman,P9279,Smartphone,Electronics,Peripherals,8,246.18,1969.44,North
5379,2024-09-27,C8179,Kelly Golden,P8241,USB Drive,Accessories,Audio,8,195.71,1565.68,West
5380,2024-09-07,C1839,Robin Wilson,P7938,Office Chair,Furniture,Tables,3,736.99,2210.97,South
5381,2024-06-27,C7108,James James,P1210,Office Chair,Furniture,Tables,5,830.14,4150.7,East
5382,2024-09-23,C6785,Michele Foster,P7017,Smartphone,Electronics,Mobile Devices,4,507.19,2028.76,North
5383,2024-10-31,C6466,Olivia Phillips,P3323,Bookshelf,Furniture,Storage,6,477.27,2863.62,North
5384,2024-09-19,C3516,Glenn Mckenzie,P4553,Mouse,Accessories,Input Devices,3,342.76,1028.28,West
5385,2024-08-25,C5621,Christopher Levine,P5277,Webcam,Electronics,Mobile Devices,4,138.71,554.84,North
5386,2024-10-12,C1239,Michael May,P1793,Monitor,Electronics,Mobile Devices,7,952.19,6665.33,West
5387,2025-03-09,C5264,Sandra Lamb,P4607,Keyboard,Accessories,Audio,7,68.9,482.3,East
5388,2024-10-26,C8442,Shirley Levy,P2468,Monitor,Electronics,Peripherals,7,289.8,2028.6,South
5389,2024-08-27,C9225,Heather Cobb,P4975,USB Drive,Accessories,Input Devices,5,199.63,998.15,North
5390,2025-05-29,C6001,Matthew Olson,P8840,Smartphone,Electronics,Computers,4,900.17,3600.68,North
5391,2024-08-01,C5645,Jennifer Woodard,P4685,Keyboard,Accessories,Storage Devices,4,471.33,1885.32,North
5392,2024-11-02,C6284,Jeffrey Nunez,P7582,Mouse,Accessories,Storage Devices,3,752.94,2258.82,South
5393,2025-06-08,C7278,Nancy Fields,P6985,Headphones,Accessories,Input Devices,5,605.18,3025.9,East
5394,2025-04-30,C8197,Michelle Gilbert,P1945,Desk,Furniture,Tables,4,114.17,456.68,North
5395,2024-09-26,C5069,Douglas Hunt,P1976,Smartphone,Electronics,Mobile Devices,7,741.32,5189.24,South
5396,2025-04-25,C8279,Dennis Bright,P5126,Headphones,Accessories,Input Devices,1,794.0,794.0,South
5397,2025-05-12,C7191,Michael Turner,P8851,Bookshelf,Furniture,Storage,4,923.88,3695.52,West
5398,2024-10-17,C5466,John Kemp,P3993,Desk,Furniture,Storage,2,563.57,1127.14,West
5399,2024-12-03,C9345,Laura Petersen,P9739,Webcam,Electronics,Peripherals,5,256.04,1280.2,East
5400,2025-04-02,C2223,Sherry Coffey,P2620,Desk,Furniture,Tables,6,697.71,4186.26,South
5401,2025-06-10,C4838,Mark Gay,P3770,Webcam,Electronics,Peripherals,8,341.81,2734.48,East
5402,2024-06-20,C8570,Joel Hall,P4835,USB Drive,Accessories,Audio,2,577.61,1155.22,West
5403,2025-05-02,C6142,Alison Coleman,P7315,Keyboard,Accessories,Audio,10,235.53,2355.3,South
5404,2024-09-09,C2508,Rachel Cox,P9235,Smartphone,Electronics,Mobile Devices,2,221.65,443.3,North
5405,2024-07-19,C7980,Joann Santos,P5332,,Furniture,Tables,5,258.65,1293.25,East
5406,2025-04-29,C7338,Kathleen Wu,P4048,Smartphone,Electronics,Computers,3,469.97,1409.91,West
5407,2024-10-27,C8065,Jason Watts,P5602,Headphones,Accessories,Storage Devices,9,304.92,2744.28,West
5408,2024-10-23,C6130,Joseph Smith,P9022,Mouse,Accessories,Storage Devices,2,510.7,1021.4,East
5409,2024-08-17,C3669,John Graham,P8489,Desk,Furniture,Storage,5,678.11,3390.55,West
5410,2024-12-15,C8825,Brittany Swanson,P9929,Mouse,Accessories,Audio,8,775.79,6206.32,South
5411,2024-06-29,C3737,Zachary Wilson,P1850,Mouse,Accessories,Audio,1,600.2,600.2,North
5412,2025-03-17,C7642,Jesus Robinson,P2823,Headphones,Accessories,Storage Devices,8,596.32,4770.56,West
5413,2025-06-01,C8151,Nicole Kelley,P4499,USB Drive,Accessories,Input Devices,2,502.69,1005.38,West
5414,2025-01-22,C5152,Mary Morales,P2901,Headphones,Accessories,Storage Devices,3,535.54,1606.62,South
5415,2025-02-19,C8364,Crystal Lopez,P8922,Keyboard,Accessories,Input Devices,2,341.92,683.84,North
5416,2024-08-29,C9871,Sandra Hendricks,P4552,Table Lamp,Furniture,Tables,10,50.88,508.8,West
5417,2025-01-23,C5821,Andrew Reed,P7566,Mouse,Accessories,Audio,7,582.96,4080.72,East
5418,2025-03-30,C8500,Rebecca Shea,P4373,Bookshelf,Furniture,Storage,7,183.65,1285.55,South
5419,2025-02-05,C8111,Corey Shelton Jr.,P4897,Bookshelf,Furniture,Tables,3,408.06,1224.18,North
5420,2024-08-26,C8319,Luke Garcia,P4157,Monitor,Electronics,Peripherals,10,363.0,3630.0,West
5421,2024-11-26,C9149,Richard Rios,P8786,Office Chair,Furniture,Storage,10,850.12,8501.2,North
5422,2024-08-06,C8595,Jason Ortiz,P7724,USB Drive,Accessories,Input Devices,5,840.44,4202.2,North
5423,2024-12-29,C4129,William Hinton,P1501,Bookshelf,Furniture,Tables,10,830.49,8304.9,West
5424,2024-10-17,C6130,Patricia Smith,P4666,USB Drive,Accessories,,2,33.5,67.0,East
5425,2025-03-26,C6557,Holly Kennedy,P2989,Office Chair,Furniture,Seating,7,433.74,3036.18,East
5426,2024-10-05,C2037,Danny Smith,P5630,USB Drive,Accessories,Input Devices,7,190.71,1334.97,West
5427,2024-06-12,C2924,Austin Clark,P8250,Monitor,Electronics,Mobile Devices,3,214.63,643.89,South
5428,2024-09-28,C9357,Anne Parker,P4578,Smartphone,Electronics,Peripherals,4,320.44,1281.76,South
5429,2025-05-17,C7105,Rebekah Compton,P7598,Webcam,Electronics,Computers,7,456.52,3195.64,West
5430,2025-01-29,C4315,Matthew Owens,P7934,Printer,Electronics,Mobile Devices,1,376.39,376.39,South
5431,2025-01-15,C8061,Connie Good MD,P9071,Desk,Furniture,Storage,1,254.91,254.91,North
5432,2024-07-29,C4449,Nathan Everett,P3187,Keyboard,Accessories,Storage Devices,7,272.57,1907.99,East
5433,2025-02-09,C5717,Michael Nicholson,P4809,Smartphone,Electronics,Mobile Devices,5,373.61,1868.05,North
5434,2024-08-19,C2485,Ms. Nicole Murphy,P9757,Printer,Electronics,Computers,8,503.03,4024.24,East
5435,2025-06-07,C8515,Courtney Miller,P1617,Table Lamp,Furniture,Tables,10,921.86,9218.6,South
5436,2024-07-01,C2733,Joshua Ross,P5757,Printer,Electronics,Peripherals,4,63.78,255.12,West
5437,2024-07-02,C5852,Steven Stewart,P4516,Headphones,Accessories,Audio,1,882.75,882.75,South
5438,2025-01-06,C7143,Adam Hall,P5824,USB Drive,Accessories,Audio,4,484.01,1936.04,West
5439,2024-07-28,C7992,Carl Jordan,P3850,Desk,Furniture,Storage,9,514.14,4627.26,East
5440,2024-12-25,C7744,Edward Diaz,P7458,Headphones,Accessories,Storage Devices,1,673.55,673.55,West
5441,2024-10-03,C3752,Jesus Brown,P9734,Table Lamp,Furniture,Tables,5,928.76,4643.8,North
5442,2024-11-18,C8901,Sara Jackson,P7196,Monitor,Electronics,Computers,8,168.27,1346.16,West
5443,2024-08-29,C2205,Mary Perez,P6917,Printer,Electronics,Computers,2,381.9,763.8,West
5444,2024-10-06,C4571,Nancy Vasquez,P3473,Keyboard,Accessories,Audio,5,102.52,512.6,East
